wilayah,tahun,periode,id_periode,nilai,nasional,target RKP,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator
3500,2022,08,202208,1255719,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
3600,2022,08,202208,523013,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
5100,2022,08,202208,131469,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
5200,2022,08,202208,80833,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
5300,2022,08,202208,107128,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
6100,2022,08,202208,137680,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
6200,2022,08,202208,59829,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
6300,2022,08,202208,104025,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
6400,2022,08,202208,105882,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
6500,2022,08,202208,16028,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
7100,2022,08,202208,82123,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
7200,2022,08,202208,49145,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
7300,2022,08,202208,205725,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
7400,2022,08,202208,46474,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
7500,2022,08,202208,16284,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
7600,2022,08,202208,17545,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
8100,2022,08,202208,59737,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
8200,2022,08,202208,24273,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
9100,2022,08,202208,27665,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
9400,2022,08,202208,56330,8425931,,,,,2022-12-16,Orang,Badan Pusat Statistik,4,ind1_pengangguran
