wilayah,tahun,periode,id_periode,nilai,nasional,target,versi,satuan,sumber,id_indikator,nama_indikator
7200,2015,03,201503,0.66,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2015,03,201503,0.45,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2015,03,201503,0.79,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2015,03,201503,1.24,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2015,03,201503,0.46,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2015,03,201503,0.92,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2015,03,201503,0.13,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2015,03,201503,2.33,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2015,03,201503,3.78,0.53,,2015-09-15,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2016,03,201603,0.53,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2016,03,201603,1,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2016,03,201603,0.5,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2016,03,201603,0.24,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2016,03,201603,0.34,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2016,03,201603,0.37,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2016,03,201603,0.43,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2016,03,201603,0.77,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2016,03,201603,0.7,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2016,03,201603,0.15,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2016,03,201603,0.2,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2016,03,201603,0.08,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2016,03,201603,0.37,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2016,03,201603,0.63,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2016,03,201603,0.59,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2016,03,201603,0.47,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2016,03,201603,0.17,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2016,03,201603,0.09,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2016,03,201603,0.77,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2016,03,201603,1.3,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2016,03,201603,0.32,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2016,03,201603,0.2,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2016,03,201603,0.16,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2016,03,201603,0.28,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2016,03,201603,0.17,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2016,03,201603,0.46,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2016,03,201603,0.73,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2016,03,201603,0.55,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2016,03,201603,0.9,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2016,03,201603,1.47,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2016,03,201603,0.48,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2016,03,201603,0.99,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2016,03,201603,0.18,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2016,03,201603,2.82,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2016,03,201603,4.19,0.53,,2016-07-18,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2017,03,201703,0.48,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2017,03,201703,0.81,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2017,03,201703,0.44,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2017,03,201703,0.23,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2017,03,201703,0.36,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2017,03,201703,0.29,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2017,03,201703,0.6,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2017,03,201703,0.75,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2017,03,201703,0.51,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2017,03,201703,0.08,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2017,03,201703,0.23,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2017,03,201703,0.1,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2017,03,201703,0.37,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2017,03,201703,0.57,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2017,03,201703,0.55,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2017,03,201703,0.45,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2017,03,201703,0.19,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2017,03,201703,0.16,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2017,03,201703,0.85,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2017,03,201703,1.17,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2017,03,201703,0.29,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2017,03,201703,0.21,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2017,03,201703,0.16,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2017,03,201703,0.21,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2017,03,201703,0.34,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2017,03,201703,0.35,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2017,03,201703,0.72,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2017,03,201703,0.46,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2017,03,201703,0.44,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2017,03,201703,1.01,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2017,03,201703,0.48,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2017,03,201703,0.99,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2017,03,201703,0.2,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2017,03,201703,2.45,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2017,03,201703,2.82,0.48,,2017-07-17,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2018,03,201803,0.44,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2018,03,201803,0.75,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2018,03,201803,0.41,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2018,03,201803,0.24,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2018,03,201803,0.3,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2018,03,201803,0.32,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2018,03,201803,0.6,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2018,03,201803,0.61,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2018,03,201803,0.48,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2018,03,201803,0.14,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2018,03,201803,0.24,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2018,03,201803,0.11,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2018,03,201803,0.34,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2018,03,201803,0.45,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2018,03,201803,0.5,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2018,03,201803,0.5,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2018,03,201803,0.2,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2018,03,201803,0.18,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2018,03,201803,0.74,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2018,03,201803,1.03,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2018,03,201803,0.28,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2018,03,201803,0.21,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2018,03,201803,0.16,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2018,03,201803,0.2,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2018,03,201803,0.27,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2018,03,201803,0.3,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2018,03,201803,0.74,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2018,03,201803,0.38,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2018,03,201803,0.52,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2018,03,201803,0.75,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2018,03,201803,0.44,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2018,03,201803,0.99,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2018,03,201803,0.19,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2018,03,201803,2.38,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2018,03,201803,2.28,0.44,,2018-07-16,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2019,03,201903,0.37,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2019,03,201903,0.66,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2019,03,201903,0.31,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2019,03,201903,0.21,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2019,03,201903,0.27,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2019,03,201903,0.3,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2019,03,201903,0.51,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2019,03,201903,0.58,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2019,03,201903,0.44,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2019,03,201903,0.1,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2019,03,201903,0.12,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2019,03,201903,0.11,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2019,03,201903,0.24,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2019,03,201903,0.3,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2019,03,201903,0.38,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2019,03,201903,0.45,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2019,03,201903,0.18,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2019,03,201903,0.11,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2019,03,201903,0.48,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2019,03,201903,1.13,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2019,03,201903,0.26,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2019,03,201903,0.14,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2019,03,201903,0.15,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2019,03,201903,0.21,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2019,03,201903,0.31,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2019,03,201903,0.25,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2019,03,201903,0.63,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2019,03,201903,0.34,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2019,03,201903,0.59,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2019,03,201903,0.63,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2019,03,201903,0.42,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2019,03,201903,0.88,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2019,03,201903,0.2,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2019,03,201903,1.97,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2019,03,201903,2.6,0.37,,2019-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2020,03,202003,0.38,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2020,03,202003,0.71,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2020,03,202003,0.39,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2020,03,202003,0.2,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2020,03,202003,0.28,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2020,03,202003,0.25,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2020,03,202003,0.48,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2020,03,202003,0.56,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2020,03,202003,0.41,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2020,03,202003,0.13,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2020,03,202003,0.28,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2020,03,202003,0.11,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2020,03,202003,0.22,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2020,03,202003,0.34,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2020,03,202003,0.46,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2020,03,202003,0.43,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2020,03,202003,0.23,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2020,03,202003,0.1,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2020,03,202003,0.61,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2020,03,202003,1.05,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2020,03,202003,0.23,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2020,03,202003,0.2,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2020,03,202003,0.16,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2020,03,202003,0.24,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2020,03,202003,0.17,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2020,03,202003,0.25,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2020,03,202003,0.77,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2020,03,202003,0.39,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2020,03,202003,0.53,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2020,03,202003,0.65,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2020,03,202003,0.48,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2020,03,202003,1.01,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2020,03,202003,0.21,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2020,03,202003,2.06,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2020,03,202003,2.08,0.38,,2020-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2021,03,202103,0.42,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2021,03,202103,0.75,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2021,03,202103,0.38,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2021,03,202103,0.24,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2021,03,202103,0.24,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2021,03,202103,0.3,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2021,03,202103,0.54,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2021,03,202103,0.62,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2021,03,202103,0.42,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2021,03,202103,0.11,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2021,03,202103,0.28,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2021,03,202103,0.14,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2021,03,202103,0.38,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2021,03,202103,0.45,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2021,03,202103,0.65,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2021,03,202103,0.43,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2021,03,202103,0.26,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2021,03,202103,0.15,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2021,03,202103,0.49,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2021,03,202103,1.05,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2021,03,202103,0.23,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2021,03,202103,0.15,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2021,03,202103,0.13,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2021,03,202103,0.34,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2021,03,202103,0.18,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2021,03,202103,0.28,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2021,03,202103,0.64,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2021,03,202103,0.37,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2021,03,202103,0.56,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2021,03,202103,0.72,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2021,03,202103,0.44,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2021,03,202103,1.05,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2021,03,202103,0.21,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2021,03,202103,1.96,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2021,03,202103,1.69,0.42,,2021-07-15,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2015,09,201509,0.51,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2015,09,201509,0.84,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2015,09,201509,0.52,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2015,09,201509,0.29,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2015,09,201509,0.45,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2015,09,201509,0.44,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2015,09,201509,0.44,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2015,09,201509,1.16,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2015,09,201509,0.6,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2015,09,201509,0.22,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2015,09,201509,0.23,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2015,09,201509,0.04,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2015,09,201509,0.49,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2015,09,201509,0.59,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2015,09,201509,0.63,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2015,09,201509,0.61,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2015,09,201509,0.21,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2015,09,201509,0.35,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2015,09,201509,0.73,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2015,09,201509,1.44,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2015,09,201509,0.24,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2015,09,201509,0.23,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
