wilayah,tahun,periode,id_periode,nilai,nasional,target RKP,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator
1600,2021,00,202100,2.63,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1700,2021,00,202100,2.3,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1800,2021,00,202100,1.46,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1900,2021,00,202100,3.87,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
2100,2021,00,202100,2.69,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3100,2021,00,202100,4.1,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3200,2021,00,202100,2.54,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3300,2021,00,202100,2.33,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3400,2021,00,202100,8.7,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3500,2021,00,202100,3.2,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3600,2021,00,202100,4.05,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
5100,2021,00,202100,-3.73,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
5200,2021,00,202100,2.1,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
5300,2021,00,202100,2.18,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6100,2021,00,202100,5.12,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6200,2021,00,202100,1.1,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6300,2021,00,202100,1.57,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6400,2021,00,202100,1.26,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6500,2021,00,202100,1.84,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7100,2021,00,202100,5.13,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7200,2021,00,202100,10.82,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7300,2021,00,202100,3.71,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7400,2021,00,202100,2.13,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7500,2021,00,202100,0.68,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7600,2021,00,202100,2.18,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
8100,2021,00,202100,1.29,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
8200,2021,00,202100,15.16,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
9100,2021,00,202100,-0.43,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
9400,2021,00,202100,13.7,3.1,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1000,2021,00,202100,3.24,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1100,2021,00,202100,1.17,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1200,2021,00,202100,2.2,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1300,2021,00,202100,2.91,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1400,2021,00,202100,3.19,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1500,2021,00,202100,3.66,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1600,2021,00,202100,3.07,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1700,2021,00,202100,2.36,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1800,2021,00,202100,2.04,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
1900,2021,00,202100,4.64,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
2100,2021,00,202100,-0.39,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3100,2021,00,202100,3.55,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3200,2021,00,202100,2.86,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3300,2021,00,202100,-0.84,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3400,2021,00,202100,6.51,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3500,2021,00,202100,3.2,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
3600,2021,00,202100,4.27,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
5100,2021,00,202100,-3.43,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
5200,2021,00,202100,2.01,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
5300,2021,00,202100,2.31,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6100,2021,00,202100,4.95,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6200,2021,00,202100,1.92,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6300,2021,00,202100,2.68,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6400,2021,00,202100,2.34,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
6500,2021,00,202100,2.98,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7100,2021,00,202100,4.45,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7200,2021,00,202100,10.79,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7300,2021,00,202100,3.56,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7400,2021,00,202100,2.69,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7500,2021,00,202100,1.49,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
7600,2021,00,202100,2.1,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
8100,2021,00,202100,2.31,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
8200,2021,00,202100,13.87,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
9100,2021,00,202100,-0.88,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
9400,2021,00,202100,13.99,3.24,,,,,2021-11-29,%,Badan Pusat Statistik,1,ind1_pertm_ekonomi
