wilayah,tahun,periode,id_periode,nilai,nasional,target RKP,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator
3300,2016,02,201602,4.2,5.5,5.2,9.2,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
3400,2016,02,201602,2.81,5.5,3.7,5.2,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
3500,2016,02,201602,4.14,5.5,3.9,3.7,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
3600,2016,02,201602,7.95,5.5,9.2,3.9,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
5100,2016,02,201602,2.12,5.5,1.8,1.8,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
5200,2016,02,201602,3.66,5.5,4.8,4.8,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
5300,2016,02,201602,3.59,5.5,2.4,2.4,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
6100,2016,02,201602,4.58,5.5,2.5,2.5,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
6200,2016,02,201602,3.67,5.5,2.5,2.5,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
6300,2016,02,201602,3.63,5.5,3.9,3.9,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
6400,2016,02,201602,8.86,5.5,8.0,8,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
6500,2016,02,201602,3.92,5.5,7.6,7.6,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
7100,2016,02,201602,7.82,5.5,7.0,7,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
7200,2016,02,201602,3.46,5.5,3.5,3.5,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
7300,2016,02,201602,5.11,5.5, 5.4,5.4,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
7400,2016,02,201602,3.78,5.5,3.5,3.5,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
7500,2016,02,201602,3.88,5.5,3.8,3.8,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
7600,2016,02,201602,2.72,5.5, 1.9,1.9,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
8100,2016,02,201602,6.98,5.5,6.7,6.7,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
8200,2016,02,201602,3.43,5.5,4.2,4.2,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
9100,2016,02,201602,5.73,5.5,4.8,4.8,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
9400,2016,02,201602,2.97,5.5,3.2,3.2,,,2016-05-04,%,Badan Pusat Statistik,6,ind1_tpt
1000,2017,02,201702,5.33,5.33,,,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1100,2017,02,201702,7.39,5.33,7.9,7.9,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1200,2017,02,201702,6.41,5.33,5.6,5.6,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1300,2017,02,201702,5.8,5.33,5.7,5.7,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1400,2017,02,201702,5.76,5.33,3.5,3.5,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1500,2017,02,201702,3.67,5.33,2.8,2.8,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1600,2017,02,201702,3.8,5.33,5.1,5.1,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1700,2017,02,201702,2.81,5.33,3.1,3.1,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1800,2017,02,201702,4.43,5.33,4.6,4.6,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1900,2017,02,201702,4.46,5.33,3,3,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
2100,2017,02,201702,6.44,5.33,4.6,4.6,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3100,2017,02,201702,5.36,5.33,8.8,8.8,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3200,2017,02,201702,8.49,5.33,8,8,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3300,2017,02,201702,4.15,5.33,5.1,8.8,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3400,2017,02,201702,2.84,5.33,3.6,5.1,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3500,2017,02,201702,4.1,5.33,3.7,3.6,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3600,2017,02,201702,7.75,5.33,8.8,3.7,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
5100,2017,02,201702,1.28,5.33,1.8,1.8,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
5200,2017,02,201702,3.86,5.33,4.6,4.6,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
5300,2017,02,201702,3.21,5.33,2.3,2.3,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
6100,2017,02,201702,4.22,5.33,2.4,2.4,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
6200,2017,02,201702,3.13,5.33,2.4,2.4,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
6300,2017,02,201702,3.53,5.33,3.7,3.7,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
6400,2017,02,201702,8.55,5.33,7.6,7.6,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
6500,2017,02,201702,5.17,5.33,7.2,7.2,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
7100,2017,02,201702,6.12,5.33,6.7,6.7,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
7200,2017,02,201702,2.97,5.33,3.4,3.4,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
7300,2017,02,201702,4.77,5.33,5.2,5.2,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
7400,2017,02,201702,3.14,5.33,3.4,3.4,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
7500,2017,02,201702,3.65,5.33,3.7,3.7,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
7600,2017,02,201702,2.98,5.33,1.9,1.9,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
8100,2017,02,201702,7.77,5.33,6.4,6.4,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
8200,2017,02,201702,4.82,5.33,4,4,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
9100,2017,02,201702,7.52,5.33,4.6,4.6,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
9400,2017,02,201702,3.96,5.33,3.1,3.1,,,2017-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1000,2015,08,201508,6.18,6.18,,,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1100,2015,08,201508,9.93,6.18,9.18,8.5,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1200,2015,08,201508,6.71,6.18,6.29,6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1300,2015,08,201508,6.89,6.18,6.65,6.1,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1400,2015,08,201508,7.83,6.18,4.39,3.8,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1500,2015,08,201508,4.34,6.18,3.28,3,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1600,2015,08,201508,6.07,6.18,5.83,5.5,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1700,2015,08,201508,4.91,6.18,3.67,3.4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1800,2015,08,201508,5.14,6.18,5.22,4.9,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1900,2015,08,201508,6.29,6.18,3.57,3.3,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
2100,2015,08,201508,6.2,6.18,5.41,5.1,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
3100,2015,08,201508,7.23,6.18,7.95,9.3,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
3200,2015,08,201508,8.72,6.18,8.71,8.6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
3300,2015,08,201508,4.99,6.18,5.72,9.6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
3400,2015,08,201508,4.07,6.18,2.99,5.4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
3500,2015,08,201508,4.47,6.18,4.19,3.8,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
3600,2015,08,201508,9.55,6.18,9.23,4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
5100,2015,08,201508,1.99,6.18,1.54,1.9,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
5200,2015,08,201508,5.69,6.18,5.34,4.9,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
5300,2015,08,201508,3.83,6.18,2.96,2.6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
6100,2015,08,201508,5.15,6.18,3.51,2.6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
6200,2015,08,201508,4.54,6.18,2.98,2.6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
6300,2015,08,201508,4.92,6.18,3.3,4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
6400,2015,08,201508,7.5,6.18,7.04,8.4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
6500,2015,08,201508,5.68,6.18,-,7.9,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
7100,2015,08,201508,9.03,6.18,5.83,7.2,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
7200,2015,08,201508,4.1,6.18,3.99,3.6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
7300,2015,08,201508,5.95,6.18,4.9,5.6,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
7400,2015,08,201508,5.55,6.18,4.09,3.7,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
7500,2015,08,201508,4.65,6.18,4.41,4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
7600,2015,08,201508,3.35,6.18,2.16,2,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
8100,2015,08,201508,9.93,6.18,7.67,7,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
8200,2015,08,201508,6.05,6.18,3.81,4.4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
9100,2015,08,201508,8.08,6.18,24.84,5.1,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
9400,2015,08,201508,3.99,6.18,3.26,3.4,,,2015-11-05,%,Badan Pusat Statistik,6,ind1_tpt
1000,2016,08,201608,5.61,5.61,,,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1100,2016,08,201608,7.57,5.61,8.2,8.2,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1200,2016,08,201608,5.84,5.61,5.8,5.8,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1300,2016,08,201608,5.09,5.61,5.9,5.9,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1400,2016,08,201608,7.43,5.61,3.7,3.7,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1500,2016,08,201608,4,5.61,2.9,2.9,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1600,2016,08,201608,4.31,5.61,5.3,5.3,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1700,2016,08,201608,3.3,5.61,3.3,3.3,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1800,2016,08,201608,4.62,5.61,4.7,4.7,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1900,2016,08,201608,2.6,5.61,3.1,3.1,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
2100,2016,08,201608,7.69,5.61,4.8,4.8,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
3100,2016,08,201608,6.12,5.61,9.1,9.1,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
3200,2016,08,201608,8.89,5.61,8.3,8.3,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
3300,2016,08,201608,4.63,5.61,5.2,9.2,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
3400,2016,08,201608,2.72,5.61,3.7,5.2,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
3500,2016,08,201608,4.21,5.61,3.9,3.7,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
3600,2016,08,201608,8.92,5.61,9.2,3.9,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
5100,2016,08,201608,1.89,5.61,1.8,1.8,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
5200,2016,08,201608,3.94,5.61,4.8,4.8,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
5300,2016,08,201608,3.25,5.61,2.4,2.4,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
6100,2016,08,201608,4.23,5.61,2.5,2.5,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
6200,2016,08,201608,4.82,5.61,2.5,2.5,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
6300,2016,08,201608,5.45,5.61,3.9,3.9,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
6400,2016,08,201608,7.95,5.61,8.0,8,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
6500,2016,08,201608,5.23,5.61,7.6,7.6,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
7100,2016,08,201608,6.18,5.61,7.0,7,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
7200,2016,08,201608,3.29,5.61,3.5,3.5,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
7300,2016,08,201608,4.8,5.61, 5.4,5.4,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
7400,2016,08,201608,2.72,5.61,3.5,3.5,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
7500,2016,08,201608,2.76,5.61,3.8,3.8,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
7600,2016,08,201608,3.33,5.61, 1.9,1.9,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
8100,2016,08,201608,7.05,5.61,6.7,6.7,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
8200,2016,08,201608,4.01,5.61,4.2,4.2,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
9100,2016,08,201608,7.46,5.61,4.8,4.8,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
9400,2016,08,201608,3.35,5.61,3.2,3.2,,,2016-11-07,%,Badan Pusat Statistik,6,ind1_tpt
1000,2017,08,201708,5.5,5.5,,,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1100,2017,08,201708,6.57,5.5,7.9,7.9,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1200,2017,08,201708,5.6,5.5,5.6,5.6,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1300,2017,08,201708,5.58,5.5,5.7,5.7,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1400,2017,08,201708,6.22,5.5,3.5,3.5,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1500,2017,08,201708,3.87,5.5,2.8,2.8,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1600,2017,08,201708,4.39,5.5,5.1,5.1,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1700,2017,08,201708,3.74,5.5,3.1,3.1,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1800,2017,08,201708,4.33,5.5,4.6,4.6,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1900,2017,08,201708,3.78,5.5,3,3,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
2100,2017,08,201708,7.16,5.5,4.6,4.6,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
3100,2017,08,201708,7.14,5.5,8.8,8.8,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
3200,2017,08,201708,8.22,5.5,8,8,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
3300,2017,08,201708,4.57,5.5,5.1,8.8,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
3400,2017,08,201708,3.02,5.5,3.6,5.1,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
3500,2017,08,201708,4,5.5,3.7,3.6,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
3600,2017,08,201708,9.28,5.5,8.8,3.7,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
5100,2017,08,201708,1.48,5.5,1.8,1.8,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
5200,2017,08,201708,3.32,5.5,4.6,4.6,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
5300,2017,08,201708,3.27,5.5,2.3,2.3,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
6100,2017,08,201708,4.36,5.5,2.4,2.4,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
6200,2017,08,201708,4.23,5.5,2.4,2.4,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
6300,2017,08,201708,4.77,5.5,3.7,3.7,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
6400,2017,08,201708,6.91,5.5,7.6,7.6,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
6500,2017,08,201708,5.54,5.5,7.2,7.2,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
7100,2017,08,201708,7.18,5.5,6.7,6.7,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
7200,2017,08,201708,3.81,5.5,3.4,3.4,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
7300,2017,08,201708,5.61,5.5,5.2,5.2,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
7400,2017,08,201708,3.3,5.5,3.4,3.4,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
7500,2017,08,201708,4.28,5.5,3.7,3.7,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
7600,2017,08,201708,3.21,5.5,1.9,1.9,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
8100,2017,08,201708,9.29,5.5,6.4,6.4,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
8200,2017,08,201708,5.33,5.5,4,4,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
9100,2017,08,201708,6.49,5.5,4.6,4.6,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
9400,2017,08,201708,3.62,5.5,3.1,3.1,,,2017-11-06,%,Badan Pusat Statistik,6,ind1_tpt
1000,2021,02,202102,6.26,6.26,,5,9.1,,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1100,2021,02,202102,6.3,6.26,9.8,6,5.6,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1200,2021,02,202102,6.01,6.26,9.3,5.3,5.4,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1300,2021,02,202102,6.67,6.26,9.2,5.3,7.77,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1400,2021,02,202102,4.96,6.26,9.9,5.8,5.96,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1500,2021,02,202102,4.76,6.26,7.4,3.5,5.8,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1600,2021,02,202102,5.17,6.26,8.4,3.8,3.87,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1700,2021,02,202102,3.72,6.26,6.5,3.3,4.9,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1800,2021,02,202102,4.54,6.26,7.9,3.6,6.3,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
1900,2021,02,202102,5.04,6.26,6.6,3.1,5.5,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
2100,2021,02,202102,10.12,6.26,10.3,6.7,6.6,8.8,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3100,2021,02,202102,8.51,6.26,10.4,5.7,4.9,9.5,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3200,2021,02,202102,8.92,6.26,11.9,7.5,11.18,9.5,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3300,2021,02,202102,5.96,6.26,8.4,4,5.67,9.5,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3400,2021,02,202102,4.28,6.26,6.9,2.8,4.8,9.5,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3500,2021,02,202102,5.17,6.26,7.9,3.4,4.01,9.5,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
3600,2021,02,202102,9.01,6.26,12.1,7.8,10.1,9.5,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
5100,2021,02,202102,5.42,6.26,5.5,1.3,1.07,9.5,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
5200,2021,02,202102,3.97,6.26,7.4,3.3,3.21,7,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
5300,2021,02,202102,3.38,6.26,6.7,2.7,3.01,7,2021-05-05,%,Badan Pusat Statistik,6,ind1_tpt
