wilayah,tahun,periode,id_periode,nilai,nasional,target RKP,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator
1400,2019,00,201900,111227010,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1500,2019,00,201900,60828860,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1600,2019,00,201900,53359100,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1700,2019,00,201900,36565290,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1800,2019,00,201900,42172320,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1900,2019,00,201900,52232800,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
2100,2019,00,201900,119394660,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3100,2019,00,201900,268052250,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3200,2019,00,201900,43309190,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3300,2019,00,201900,39388150,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3400,2019,00,201900,36459730,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3500,2019,00,201900,59015170,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3600,2019,00,201900,52013990,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5100,2019,00,201900,57755960,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5200,2019,00,201900,25716110,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5300,2019,00,201900,19630020,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6100,2019,00,201900,42045410,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6200,2019,00,201900,56625380,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6300,2019,00,201900,42823560,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6400,2019,00,201900,180259100,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6500,2019,00,201900,138751010,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7100,2019,00,201900,52173020,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7200,2019,00,201900,61056030,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7300,2019,00,201900,57182140,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7400,2019,00,201900,48514150,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7500,2019,00,201900,34976650,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7600,2019,00,201900,34111830,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8100,2019,00,201900,26097040,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8200,2019,00,201900,32124960,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9100,2019,00,201900,87542370,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9400,2019,00,201900,56618950,59317910,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1000,2020,00,202000,57289590,57289590,,,,,2023-02-17,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1100,2020,00,202000,31633380,57289590,,,,,2023-02-17,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1200,2020,00,202000,54979040,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1300,2020,00,202000,43825660,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1400,2020,00,202000,114166900,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1500,2020,00,202000,57957730,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1600,2020,00,202000,53842740,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1700,2020,00,202000,36552500,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1800,2020,00,202000,39290330,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1900,2020,00,202000,52023400,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
2100,2020,00,202000,123464790,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3100,2020,00,202000,262615170,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3200,2020,00,202000,43236510,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3300,2020,00,202000,36964780,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3400,2020,00,202000,37693640,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3500,2020,00,202000,56640820,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3600,2020,00,202000,52729400,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5100,2020,00,202000,52015450,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5200,2020,00,202000,25183560,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5300,2020,00,202000,20056990,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6100,2020,00,202000,39622240,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6200,2020,00,202000,57145080,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6300,2020,00,202000,44100790,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6400,2020,00,202000,161798850,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6500,2020,00,202000,143533290,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7100,2020,00,202000,50521130,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7200,2020,00,202000,66306270,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7300,2020,00,202000,55675030,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7400,2020,00,202000,49718150,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7500,2020,00,202000,35693260,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7600,2020,00,202000,32836750,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8100,2020,00,202000,25094360,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8200,2020,00,202000,33069320,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9100,2020,00,202000,73932600,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9400,2020,00,202000,46416360,57289590,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1000,2021,00,202100,62258080,62258080,,,,,2023-02-17,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1100,2021,00,202100,34680920,62258080,,,,,2023-02-17,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1200,2021,00,202100,57574030,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1300,2021,00,202100,45356770,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1400,2021,00,202100,129205640,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1500,2021,00,202100,64729820,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1600,2021,00,202100,57731330,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1700,2021,00,202100,39156380,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1800,2021,00,202100,40872870,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1900,2021,00,202100,58351430,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
2100,2021,00,202100,130118860,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3100,2021,00,202100,274519390,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3200,2021,00,202100,45193760,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3300,2021,00,202100,38646980,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3400,2021,00,202100,40240400,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3500,2021,00,202100,60048660,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3600,2021,00,202100,55207800,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5100,2021,00,202100,50534200,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5200,2021,00,202100,25995550,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5300,2021,00,202100,20580340,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6100,2021,00,202100,42282900,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6200,2021,00,202100,62784470,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6300,2021,00,202100,47998870,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6400,2021,00,202100,182915310,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6500,2021,00,202100,155080620,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7100,2021,00,202100,54048870,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7200,2021,00,202100,81845900,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7300,2021,00,202100,59649960,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7400,2021,00,202100,52446580,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7500,2021,00,202100,37170550,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7600,2021,00,202100,35192120,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8100,2021,00,202100,26114910,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8200,2021,00,202100,40395810,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9100,2021,00,202100,73543810,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9400,2021,00,202100,54067060,62258080,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1000,2022,00,202200,71030850,71030850,,,,,2023-02-17,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1100,2022,00,202200,39156010,71030850,,,,,2023-02-17,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1200,2022,00,202200,63194180,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1300,2022,00,202200,50593410,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1400,2022,00,202200,149914130,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1500,2022,00,202200,76096400,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1600,2022,00,202200,68338100,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1700,2022,00,202200,43741710,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1800,2022,00,202200,45129340,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1900,2022,00,202200,63752240,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
2100,2022,00,202200,141682650,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3100,2022,00,202200,298359970,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3200,2022,00,202200,49038410,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3300,2022,00,202200,42149540,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3400,2022,00,202200,44044640,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3500,2022,00,202200,66364730,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
3600,2022,00,202200,60990140,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5100,2022,00,202200,55544660,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5200,2022,00,202200,28672540,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
5300,2022,00,202200,21718260,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6100,2022,00,202200,46161330,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6200,2022,00,202200,72945070,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6300,2022,00,202200,60079320,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6400,2022,00,202200,238700720,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
6500,2022,00,202200,190611100,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7100,2022,00,202200,59043360,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7200,2022,00,202200,105545360,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7300,2022,00,202200,65593030,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7400,2022,00,202200,58764270,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7500,2022,00,202200,39886780,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
7600,2022,00,202200,37070310,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8100,2022,00,202200,28533850,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
8200,2022,00,202200,53741050,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9100,2022,00,202200,77149680,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
9400,2022,00,202200,59411790,71030850,,,,,2022-12-06,Rp,Badan Pusat Statistik,2,ind1_pdrbkapita_adhb
1000,2018,00,201800,39340560,39340560,,,,,2023-02-17,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1100,2018,00,201800,24013790,39340560,,,,,2023-02-17,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1200,2018,00,201800,35570500,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1300,2018,00,201800,30470800,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1400,2018,00,201800,70736770,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1500,2018,00,201800,40025520,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1600,2018,00,201800,35659820,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1700,2018,00,201800,22494840,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1800,2018,00,201800,27736260,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1900,2018,00,201800,35762040,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
2100,2018,00,201800,81206200,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
3100,2018,00,201800,165768990,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
3200,2018,00,201800,29160060,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
3300,2018,00,201800,27285250,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
3400,2018,00,201800,25776310,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
3500,2018,00,201800,39579950,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
3600,2018,00,201800,34183750,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
5100,2018,00,201800,35896350,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
5200,2018,00,201800,18020500,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
5300,2018,00,201800,12273850,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
6100,2018,00,201800,26110570,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
6200,2018,00,201800,35548430,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
6300,2018,00,201800,30614850,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
6400,2018,00,201800,127354190,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
6500,2018,00,201800,80204840,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
7100,2018,00,201800,33911610,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
7200,2018,00,201800,39049350,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
7300,2018,00,201800,35243640,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
7400,2018,00,201800,33278660,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
7500,2018,00,201800,22538550,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
7600,2018,00,201800,22953080,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
8100,2018,00,201800,16607020,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
8200,2018,00,201800,20309450,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
9100,2018,00,201800,64499450,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
9400,2018,00,201800,48069410,39340560,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1000,2019,00,201900,41021610,41021610,,,,,2023-02-17,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1100,2019,00,201900,24842300,41021610,,,,,2023-02-17,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1200,2019,00,201900,36853590,41021610,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1300,2019,00,201900,31427290,41021610,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1400,2019,00,201900,72509140,41021610,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
1500,2019,00,201900,41812350,41021610,,,,,2022-12-06,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk
